City_ID,City_ID,City,Country,Date,Lat,Lng,Max Temp,Cloudiness,Humidity,Wind Speed
567,567,Sept-Iles,CA,2022-07-25 18:00:03,50.2001,-66.3821,63.12,100,100,10.36
568,568,Lavrentiya,RU,2022-07-25 18:00:58,65.5833,-171.0,40.3,100,93,14.0
569,569,Flin Flon,CA,2022-07-25 18:00:58,54.7682,-101.865,72.07,99,43,8.75
570,570,Caiaponia,BR,2022-07-25 18:00:59,-16.9567,-51.8103,89.4,0,19,6.04
571,571,Lompoc,US,2022-07-25 18:00:59,34.6391,-120.4579,77.02,27,76,4.0
572,572,Chimbote,PE,2022-07-25 18:01:00,-9.0853,-78.5783,67.21,79,75,10.94
573,573,Costa Rica,BR,2022-07-25 18:01:00,-23.4167,-54.65,88.97,62,24,6.26
574,574,Dharmanagar,IN,2022-07-25 18:01:00,24.3667,92.1667,75.51,98,98,1.39
575,575,Turochak,RU,2022-07-25 18:01:01,52.2576,87.1224,50.23,21,95,2.1
576,576,Great Falls,US,2022-07-25 17:57:45,47.5002,-111.3008,76.41,75,55,8.05
577,577,Ust-Barguzin,RU,2022-07-25 18:01:02,53.45,108.9833,53.65,94,99,0.2
578,578,Labuan,MY,2022-07-25 18:01:02,5.2767,115.2417,80.58,100,82,11.74
579,579,Bardiyah,LY,2022-07-25 18:01:03,31.7561,25.0865,81.28,0,65,12.86
580,580,Rayong,TH,2022-07-25 18:01:03,12.8333,101.4333,84.79,90,99,2.04
581,581,Luena,AO,2022-07-25 18:01:03,-11.7833,19.9167,61.83,1,33,5.26
582,582,Seybaplaya,MX,2022-07-25 18:01:04,19.65,-90.6667,87.48,42,60,6.8
583,583,Truro,GB,2022-07-25 18:00:48,50.2653,-5.0544,66.96,20,72,18.41
584,584,Sosnogorsk,RU,2022-07-25 18:01:04,63.6023,53.8817,57.18,87,59,5.86
585,585,Nizhniy Ufaley,RU,2022-07-25 18:01:05,55.9153,59.9842,59.47,66,88,2.13
586,586,Maroon Town,JM,2022-07-25 18:01:05,18.3446,-77.7954,83.39,83,61,4.21
587,587,Kaniama,CD,2022-07-25 18:01:06,-7.5667,24.1833,78.19,59,30,4.56
588,588,Queimadas,BR,2022-07-25 18:01:06,-10.9783,-39.6264,79.12,84,55,13.49
